MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
70,RL,26.899920934454258,19950,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,5.349544880760879,1.4050888933009065e+51,1950,Gable,CompShg,WdShing,Plywood,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,73.73242324867915,672.0,GasA,Ex,Y,SBrkr,7.2314014080752225,801.5611909353111,0.0,9.257778010917846,0.0,0.0,2,0.0,4,0.7509550520293038,TA,2.31578940582546,Typ,1.6881471699168629,Gd,2Types,4.219557468462363e+56,Unf,3.0,795.0,TA,TA,P,0.0,9.968407216348508,0.0,0.0,23.64811501400641,0.0,0.0,12,2006,WD,Normal
75,RL,17.880542565226317,19800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,6.001835562780168,1.4885750166543961e+51,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,109.47399614742938,Unf,0.0,114.28291695658217,1836.0,GasA,Gd,Y,SBrkr,7.551286098078686,2260.7748974741967,0.0,10.153693588852708,0.0,0.0,3,1.0685785456566268,5,0.7509550520293038,Gd,2.185434739020803,Typ,1.6881471699168629,Gd,Detchd,7.564816576870671e+56,Unf,2.0,836.0,TA,TA,Y,96.2784154084573,14.030425232306266,6.521396932923163,0.0,0.0,0.0,0.0,12,2006,WD,Normal
80,RL,21.15158271294811,11679,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,3.9924581716553322,1.8561614020039667e+51,1962,Gable,CompShg,Plywood,Plywood,Stone,13.924513359409131,TA,TA,CBlock,TA,TA,Gd,ALQ,142.91219528084463,Rec,13.487688317184713,0.0,1776.0,GasA,Ex,Y,SBrkr,7.386959721084504,0.0,0.0,8.890064012273553,0.0,0.7097229221358835,2,0.0,3,0.7509550520293038,TA,2.0385288463122158,Min2,0.9032993982514254,Fa,Attchd,5.740250508277826e+56,Fin,2.0,528.0,TA,TA,Y,73.88846500174682,25.096858099331104,12.46708488091954,0.0,0.0,0.0,0.0,5,2006,WD,Normal
20,RL,21.495515593319897,12048,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,4.680717059976833,1.7110873337409166e+51,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,21.197911342282637,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Gd,Y,SBrkr,7.339303441669561,0.0,0.0,8.821893559439204,0.0,0.0,1,0.0,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,Ex,Attchd,8.189355988273433e+56,RFn,2.0,569.0,TA,TA,Y,0.0,21.71990581381161,6.885730474346435,0.0,33.30192746328535,0.0,0.0,4,2006,WD,Normal
20,RL,19.73935780035551,10519,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6.001835562780168,1.7534533296955778e+51,1999,Hip,CompShg,MetalSd,MetalSd,Stone,18.01006904174214,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,0.0,96.3897358323988,1057.0,GasA,Gd,Y,SBrkr,6.9945192934460305,0.0,0.0,8.333350008968122,0.0,0.7097229221358835,1,0.0,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.0,None,Attchd,5.3901649826684e+56,Unf,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal
50,RL,20.62905025242999,9525,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,3.9924581716553322,1.7251015545528185e+51,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,117.4714565408787,Unf,0.0,64.17940398338891,1000.0,GasA,TA,Y,SBrkr,7.004953043650481,640.9076018799592,0.0,8.934770137818276,0.0,0.0,1,1.0685785456566268,5,0.7509550520293038,TA,2.185434739020803,Typ,0.0,None,Attchd,5.293901642262285e+56,Unf,1.0,305.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal
60,RL,22.838404421038245,12128,Pave,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,3.2807823897062485,2.30755157406366e+51,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,21.197911342282637,Gd,TA,CBlock,Gd,TA,No,ALQ,132.0106490421305,Unf,0.0,47.2880595137713,868.0,GasA,Ex,Y,SBrkr,7.213138050412588,1515.532460619884,0.0,9.613971861169444,0.0,0.0,2,1.0685785456566268,4,0.7509550520293038,Ex,2.433014249065653,Typ,0.9032993982514254,TA,Attchd,7.301914609660107e+56,RFn,2.0,506.0,TA,TA,Y,0.0,24.70235068401657,0.0,0.0,22.80586295222659,0.0,0.0,11,2006,WD,Abnorml
90,RL,20.276082475889595,9069,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,6.001835562780168,2.382580120219422e+51,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,76.5716024632716,GLQ,13.254610612217679,0.0,1344.0,GasA,Gd,Y,SBrkr,7.306236231404491,0.0,0.0,8.774684519812238,1.9774609509109007,0.0,2,0.0,2,1.2485384754774442,Gd,2.31578940582546,Typ,0.0,None,Attchd,7.564816576870671e+56,Unf,4.0,920.0,TA,TA,Y,55.15655822753147,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal
60,RL,29.63683563996905,11003,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.6216165111081797e+51,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,109.29343608251484,1308.0,GasA,Ex,Y,SBrkr,7.2092912704868795,673.9270647219427,0.0,9.157741522059426,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,BuiltIn,8.408124652151017e+56,RFn,3.0,848.0,TA,TA,Y,0.0,9.707625879665787,0.0,0.0,0.0,0.0,0.0,7,2006,New,Partial
20,RL,18.637758163278026,7488,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.6216165111081797e+51,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,103.37737543724784,Unf,0.0,82.66038112194126,1208.0,GasA,Ex,Y,SBrkr,7.1291095700130285,0.0,0.0,8.523088653609364,0.0,0.0,2,0.0,2,0.7509550520293038,Gd,2.0385288463122158,Typ,0.0,None,Attchd,8.408124652151017e+56,RFn,2.0,632.0,TA,TA,Y,28.53026316762455,11.85155828887178,0.0,0.0,0.0,0.0,0.0,2,2006,WD,Abnorml
20,RL,23.16644074349088,13377,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,3.9924581716553322,2.6425187759184894e+51,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,284.71737823164045,Unf,0.0,41.82033823469846,1836.0,GasA,Gd,Y,SBrkr,7.556766227908708,0.0,0.0,9.134247757607472,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.9032993982514254,Gd,Attchd,8.482264301434868e+56,RFn,2.0,495.0,TA,TA,Y,0.0,8.58813007269455,0.0,0.0,0.0,0.0,0.0,7,2006,New,Partial
20,RL,21.15158271294811,11645,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,3.9924581716553322,2.6216165111081797e+51,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,19.683261275174818,Gd,TA,PConc,Ex,TA,Gd,GLQ,222.3377384725234,Unf,0.0,57.93535801436058,1570.0,GasA,Ex,Y,SBrkr,7.406171736174903,0.0,0.0,8.917590552351818,0.993262988983687,0.0,2,1.0685785456566268,2,0.7509550520293038,Ex,2.0385288463122158,Typ,0.0,None,Attchd,8.408124652151017e+56,Fin,3.0,754.0,TA,TA,Y,40.046279037367206,14.030425232306266,0.0,0.0,0.0,0.0,0.0,8,2006,New,Partial
60,RL,23.3293719003419,10984,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.6216165111081797e+51,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,90.22034053319915,945.0,GasA,Ex,Y,SBrkr,6.881656369403546,1038.792423794006,0.0,9.104767732556432,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.0,None,Attchd,8.408124652151017e+56,RFn,2.0,638.0,TA,TA,Y,35.11964420234527,11.409930376301826,0.0,0.0,0.0,0.0,0.0,5,2006,New,Partial
20,RL,21.15158271294811,9316,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.6216165111081797e+51,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.704651031432498,Gd,TA,PConc,Gd,TA,Gd,GLQ,24.440357677089313,Unf,0.0,121.14667761458102,1614.0,GasA,Ex,Y,SBrkr,7.42128261841896,0.0,0.0,8.939259070998405,0.0,0.0,2,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.9032993982514254,Gd,Attchd,8.408124652151017e+56,Fin,2.0,576.0,TA,TA,Y,27.625118948564253,10.347473657997192,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal
60,RL,21.15158271294811,9316,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.6216165111081797e+51,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,31.02297845284443,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,80.78461128569461,784.0,GasA,Ex,Y,SBrkr,6.693515518146154,974.3589278382034,0.0,8.923036643561218,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.0,None,Attchd,8.408124652151017e+56,RFn,2.0,610.0,TA,TA,Y,35.11964420234527,10.347473657997192,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal
20,RL,21.495515593319897,12000,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,3.9924581716553322,1.9486576782879885e+51,1968,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Fa,CBlock,Gd,Fa,No,LwQ,182.08530724879554,Unf,0.0,64.39444618201796,1388.0,GasA,Gd,Y,SBrkr,7.269148350901264,0.0,0.0,8.721825113063502,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.9032993982514254,Po,Attchd,6.057285823960043e+56,RFn,2.0,522.0,TA,TA,Y,0.0,11.85155828887178,0.0,0.0,0.0,0.0,0.0,7,2006,COD,Abnorml
20,RL,23.974102382030548,13015,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,4.680717059976833,2.4403454337999985e+51,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,98.68482610462443,1100.0,GasA,Ex,Y,SBrkr,7.034706943969268,0.0,0.0,8.389875131932245,0.0,0.0,1,1.0685785456566268,3,0.7509550520293038,TA,1.8700913302730977,Typ,0.0,None,Attchd,7.767824986321908e+56,RFn,2.0,462.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal
60,RL,18.82410884963751,12438,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,3.9924581716553322,2.4209460563553538e+51,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.74693401277247,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,80.60144961971649,781.0,GasA,Ex,Y,SBrkr,6.707547474581166,840.9647150418278,0.0,8.832508507345608,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.9032993982514254,TA,Attchd,7.699591356662499e+56,RFn,2.0,473.0,TA,TA,Y,69.61749760588236,14.998314991792347,0.0,0.0,0.0,0.0,0.0,8,2006,WD,Normal
20,RL,19.979547543257343,8685,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.4795820715653163e+51,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,180.9947162661201,Unf,0.0,67.49244547035339,1425.0,GasA,Ex,Y,SBrkr,7.295676791464442,0.0,0.0,8.75962504150233,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,TA,1.8700913302730977,Typ,0.0,None,Attchd,7.906006931580624e+56,RFn,2.0,591.0,TA,TA,Y,0.0,17.997743924588303,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal
60,RL,19.37646880553595,9272,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.4994213773025585e+51,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,123.29209278947185,Unf,0.0,49.30285090368634,842.0,GasA,Ex,Y,SBrkr,6.782008403546354,1074.7806051779985,0.0,9.055723056684124,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Attchd,7.9759642277471e+56,RFn,2.0,515.0,TA,TA,Y,34.4768470139825,14.478723233445171,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal
60,RL,20.09816254151542,13426,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.4994213773025585e+51,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,188.42444860918172,Unf,0.0,16.465081666051123,951.0,GasA,Ex,Y,SBrkr,6.888033217264775,994.1710188288004,0.0,9.080441701435007,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.9032993982514254,TA,Attchd,7.9759642277471e+56,Fin,2.0,586.0,TA,TA,Y,44.653474695634294,16.29958279338475,0.0,0.0,0.0,0.0,0.0,9,2006,WD,Normal
60,RL,15.89447150077168,8340,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,4.680717059976833,2.0955349691040035e+51,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,11.216260178599246,TA,TA,CBlock,Gd,TA,Av,GLQ,124.9104785977265,Unf,0.0,31.87899291111355,675.0,GasA,TA,Y,SBrkr,6.559062174371573,838.5002982883971,0.0,8.721825113063502,0.0,0.0,1,1.0685785456566268,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Attchd,6.563958718057543e+56,Unf,1.0,317.0,TA,TA,Y,68.85472393460195,9.164406334939471,0.0,0.0,0.0,0.0,0.0,12,2006,WD,Normal
80,RL,14.189865654468782,10385,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,4.680717059976833,2.1124801668550033e+51,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,15.699980992826813,TA,TA,CBlock,TA,Gd,Av,ALQ,140.00225730380595,LwQ,10.309050343986856,0.0,995.0,GasA,TA,Y,SBrkr,7.189048425860011,0.0,0.0,8.607986174501514,0.0,0.7097229221358835,2,0.0,3,0.7509550520293038,TA,2.0385288463122158,Typ,0.0,None,Detchd,7.301914609660107e+56,Unf,3.0,672.0,Fa,TA,Y,66.64825366997961,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal
20,RL,17.880542565226317,7200,Pave,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6.001835562780168,2.0127030581163786e+51,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,111.72735494166439,Unf,0.0,56.299592718023135,864.0,GasA,Ex,Y,SBrkr,6.791378773283359,0.0,0.0,8.049304102730726,0.0,0.0,1,0.0,3,0.7509550520293038,TA,1.8700913302730977,Typ,0.0,None,Detchd,6.563958718057543e+56,Unf,1.0,297.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal
60,RL,19.979547543257343,9930,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.55983565430044e+51,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,19.729863181055354,Gd,TA,PConc,Gd,TA,No,GLQ,115.26073153217311,Unf,0.0,51.68062503721937,826.0,GasA,Ex,Y,SBrkr,6.807570550650472,1063.607823057448,0.0,9.066483506820196,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.0,None,Attchd,8.189355988273433e+56,Fin,2.0,591.0,TA,TA,Y,59.04765511185459,11.409930376301826,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal
60,RL,14.84290927055656,9468,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,3.9924581716553322,2.4994213773025585e+51,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,17.15316322651196,TA,TA,PConc,Gd,TA,Mn,GLQ,147.48862331676722,Unf,0.0,35.80260249677283,840.0,GasA,Ex,Y,SBrkr,6.763002685559371,1102.1068627819118,0.0,9.060698820297336,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,TA,2.185434739020803,Typ,0.9032993982514254,TA,Attchd,7.9759642277471e+56,RFn,2.0,530.0,TA,TA,Y,40.046279037367206,13.376667799925258,0.0,0.0,0.0,0.0,0.0,8,2006,WD,Normal
20,RL,19.979547543257343,11088,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,3.9924581716553322,2.55983565430044e+51,2002,Hip,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,185.03315067287497,Unf,0.0,60.06726138707653,1348.0,GasA,Ex,Y,SBrkr,7.247115428248698,0.0,0.0,8.690467648455282,0.993262988983687,0.0,1,1.0685785456566268,1,0.7509550520293038,Gd,1.8700913302730977,Typ,0.9032993982514254,TA,Attchd,8.189355988273433e+56,Unf,2.0,418.0,TA,TA,Y,21.377841869251526,20.356340733516294,0.0,0.0,0.0,0.0,0.0,6,2006,WD,Normal
60,RL,19.73935780035551,8726,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.55983565430044e+51,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,86.03306226818322,872.0,GasA,Ex,Y,SBrkr,6.800662985599804,1254.0103289500332,0.0,9.183176191628398,0.0,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.31578940582546,Typ,0.0,None,BuiltIn,8.189355988273433e+56,RFn,2.0,529.0,TA,TA,Y,0.0,16.377305003209152,0.0,0.0,0.0,0.0,0.0,9,2006,WD,Normal
60,RL,19.193440994161723,10566,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,3.9924581716553322,2.4994213773025585e+51,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,22.391400374112187,Gd,TA,PConc,Gd,TA,Av,GLQ,192.402877504413,Unf,0.0,32.3438128514304,1090.0,GasA,Ex,Y,SBrkr,7.025502656691096,1362.6873274492157,0.0,9.400280143495428,0.993262988983687,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,TA,Attchd,7.9759642277471e+56,Fin,3.0,646.0,TA,TA,Y,43.101162139035424,14.030425232306266,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal
60,RL,19.979547543257343,21533,Pave,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Feedr,Norm,1Fam,2Story,7,3.9924581716553322,2.4403454337999985e+51,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,96.81965128846315,1065.0,GasA,Ex,Y,SBrkr,7.002118148031941,1187.9454165215427,0.0,9.28663550379427,0.0,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.433014249065653,Typ,0.9032993982514254,TA,Attchd,7.836628686674305e+56,Unf,2.0,467.0,TA,TA,Y,31.15582028236734,10.71328991531381,0.0,0.0,0.0,0.0,0.0,8,2006,WD,Normal
60,RL,23.16644074349088,11250,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.4795820715653163e+51,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,20.983590978927857,TA,TA,PConc,Gd,TA,Mn,ALQ,173.13084050939528,Unf,0.0,41.62636082470938,1054.0,GasA,Ex,Y,SBrkr,7.006838563157117,1044.9945769967242,0.0,9.205938949890108,0.0,0.7097229221358835,2,1.0685785456566268,3,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,TA,Attchd,7.906006931580624e+56,RFn,3.0,555.0,TA,TA,Y,32.50682686751363,14.390223680964212,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal
60,RL,23.16644074349088,11250,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.4209460563553538e+51,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Av,GLQ,155.16509567530994,Unf,0.0,40.3498451120375,930.0,GasA,Ex,Y,SBrkr,6.886973201684809,1263.9918644020847,0.0,9.247548872402296,0.993262988983687,0.0,2,1.0685785456566268,4,0.7509550520293038,Gd,2.31578940582546,Typ,0.9032993982514254,TA,Attchd,7.699591356662499e+56,RFn,2.0,610.0,TA,TA,Y,53.5308425733353,20.6005203648045,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal
120,RM,13.059201466124867,4435,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,3.9924581716553322,2.5802760203337385e+51,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,18.318946491492113,Gd,TA,PConc,Gd,TA,Av,GLQ,160.42157410528338,Unf,0.0,27.591322973379537,848.0,GasA,Ex,Y,SBrkr,6.7725502612896165,0.0,0.0,8.023117933514953,0.993262988983687,0.0,1,0.0,1,0.7509550520293038,Gd,1.672455069533555,Typ,0.0,None,Attchd,8.261675221337722e+56,Fin,2.0,420.0,TA,TA,Y,34.4768470139825,0.0,0.0,0.0,0.0,0.0,0.0,4,2006,WD,Normal
20,RL,19.73935780035551,8810,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.5802760203337385e+51,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,204.45537018625305,Unf,0.0,53.33315712641415,1390.0,GasA,Ex,Y,SBrkr,7.270600268327817,0.0,0.0,8.723892670457115,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Attchd,8.261675221337722e+56,RFn,2.0,545.0,TA,TA,Y,0.0,12.888786805185095,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal
60,RL,20.453039060221702,8581,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.6425187759184894e+51,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,Mn,Unf,0.0,Unf,0.0,84.80156387224717,851.0,GasA,Ex,Y,SBrkr,6.7761074548894324,1066.0903521250752,0.0,9.045722725426655,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.185434739020803,Typ,0.0,None,Attchd,8.482264301434868e+56,RFn,2.0,578.0,TA,TA,Y,0.0,16.14295290057143,0.0,0.0,0.0,0.0,0.0,8,2006,New,Partial
60,RL,19.73935780035551,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,3.9924581716553322,2.6216165111081797e+51,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,80.78461128569461,784.0,GasA,Ex,Y,SBrkr,6.693515518146154,992.9324038890733,0.0,8.936567298041554,0.0,0.0,2,1.0685785456566268,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.0,None,Attchd,8.408124652151017e+56,RFn,2.0,572.0,TA,TA,Y,35.11964420234527,9.164406334939471,0.0,0.0,0.0,0.0,0.0,3,2006,WD,Normal
20,RL,18.82410884963751,8772,Pave,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,3.9924581716553322,2.6216165111081797e+51,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,203.85921259137058,Unf,0.0,49.12994951302216,1336.0,GasA,Ex,Y,SBrkr,7.23064699017022,0.0,0.0,8.667051441695088,0.993262988983687,0.0,2,0.0,3,0.7509550520293038,Gd,2.0385288463122158,Typ,0.0,None,Attchd,8.408124652151017e+56,Unf,2.0,502.0,TA,TA,Y,33.82729588428301,10.096319755171255,0.0,0.0,0.0,0.0,0.0,9,2006,New,Partial
